    72/299     7.51G   0.02043  0.007806         0   0.02823        25       480    0.9826     0.987    0.9922    0.8414   0.01446  0.003148         0
    73/299     7.51G   0.02034  0.007736         0   0.02808        26       480    0.9828    0.9869    0.9922    0.8418   0.01444  0.003139         0
    74/299     7.51G   0.02026  0.007825         0   0.02809        20       480    0.9807     0.987    0.9924    0.8422    0.0144  0.003131         0
    75/299     7.51G   0.02026  0.007831         0    0.0281        29       480    0.9807     0.987    0.9925     0.843   0.01438  0.003125         0
    76/299     7.51G   0.02026  0.007674         0   0.02794        26       480    0.9786    0.9892    0.9925    0.8423   0.01434  0.003118         0
    77/299     7.51G      0.02  0.007718         0   0.02772        22       480    0.9786    0.9892    0.9926    0.8428   0.01432   0.00311         0
    78/299     7.51G   0.02002   0.00766         0   0.02768        30       480    0.9786    0.9892    0.9927    0.8435   0.01428  0.003103         0
    79/299     7.51G   0.02013  0.007804         0   0.02793        32       480    0.9786    0.9892    0.9928    0.8443   0.01425    0.0031         0
    80/299     7.51G   0.01999  0.007668         0   0.02766        24       480    0.9786    0.9892    0.9927    0.8446    0.0142  0.003096         0
    81/299     7.51G   0.01994  0.007645         0   0.02758        29       480    0.9807    0.9892    0.9928    0.8456   0.01417  0.003092         0
    82/299     7.51G   0.01985   0.00765         0    0.0275        22       480    0.9807    0.9892    0.9928    0.8457   0.01415   0.00309         0
    83/299     7.51G   0.01984  0.007683         0   0.02752        28       480    0.9807    0.9892    0.9928    0.8458   0.01412  0.003087         0
    84/299     7.51G   0.01973  0.007589         0   0.02732        23       480    0.9808    0.9914    0.9929     0.846   0.01408  0.003081         0
    85/299     7.51G   0.01989  0.007649         0   0.02753        27       480    0.9808    0.9914     0.993    0.8469   0.01405  0.003075         0
    86/299     7.51G   0.01973  0.007541         0   0.02727        23       480    0.9808    0.9914     0.993     0.847   0.01401   0.00307         0
    87/299     7.51G   0.01954  0.007622         0   0.02716        37       480    0.9808    0.9914     0.993    0.8481   0.01398  0.003065         0
    88/299     7.51G   0.01969  0.007487         0   0.02718        27       480    0.9808    0.9914     0.993    0.8489   0.01396  0.003059         0
    89/299     7.51G   0.01945  0.007522         0   0.02697        30       480    0.9808    0.9914    0.9931    0.8504   0.01392  0.003054         0
    90/299     7.51G   0.01966  0.007528         0   0.02719        20       480    0.9808    0.9913    0.9931    0.8509   0.01389   0.00305         0
    91/299     7.51G   0.01941  0.007465         0   0.02687        31       480    0.9808    0.9914    0.9931    0.8508   0.01387  0.003046         0
    92/299     7.51G   0.01926  0.007472         0   0.02673        25       480    0.9808    0.9914    0.9931    0.8516   0.01383  0.003042         0
    93/299     7.51G   0.01934  0.007469         0   0.02681        28       480    0.9807    0.9914    0.9931    0.8521   0.01381  0.003038         0
    94/299     7.51G   0.01943  0.007496         0   0.02693        21       480    0.9808    0.9914    0.9932    0.8519   0.01378  0.003035         0
    95/299     7.51G   0.01915  0.007352         0   0.02651        26       480    0.9808    0.9914    0.9932    0.8517   0.01375  0.003031         0
    96/299     7.51G   0.01928  0.007374         0   0.02666        25       480    0.9807    0.9914    0.9932    0.8518   0.01372  0.003027         0
    97/299     7.51G    0.0191  0.007339         0   0.02644        20       480    0.9808    0.9913    0.9932     0.852    0.0137  0.003023         0
    98/299     7.51G   0.01916  0.007375         0   0.02653        25       480    0.9808    0.9913    0.9932    0.8522   0.01368  0.003021         0
    99/299     7.51G   0.01907  0.007373         0   0.02644        36       480    0.9787    0.9914    0.9932    0.8522   0.01365  0.003018         0
   100/299     7.51G   0.01918  0.007373         0   0.02655        29       480    0.9787    0.9914    0.9932    0.8521   0.01363  0.003013         0
   101/299     7.51G   0.01907  0.007349         0   0.02642        32       480    0.9787    0.9914    0.9932    0.8532   0.01362   0.00301         0
   102/299     7.51G   0.01908   0.00734         0   0.02642        17       480    0.9787    0.9913    0.9933    0.8538    0.0136  0.003007         0
   103/299     7.51G   0.01893  0.007296         0   0.02622        23       480    0.9807    0.9892    0.9933     0.854   0.01359  0.003004         0
   104/299     7.51G   0.01866  0.007229         0   0.02589        25       480    0.9787    0.9914    0.9933    0.8548   0.01357  0.002999         0
   105/299     7.51G   0.01883  0.007277         0   0.02611        28       480    0.9787    0.9914    0.9933    0.8552   0.01356  0.002996         0
   106/299     7.51G    0.0189  0.007215         0   0.02611        22       480    0.9787    0.9914    0.9933    0.8555   0.01354  0.002994         0
   107/299     7.51G   0.01869  0.007247         0   0.02594        26       480    0.9787    0.9914    0.9933    0.8552   0.01353   0.00299         0
   108/299     7.51G   0.01874  0.007154         0   0.02589        24       480    0.9787    0.9914    0.9933    0.8561   0.01351  0.002988         0
   109/299     7.51G   0.01866  0.007166         0   0.02582        30       480    0.9787    0.9914    0.9934    0.8568    0.0135  0.002985         0
   110/299     7.51G   0.01861  0.007181         0   0.02579        27       480    0.9746    0.9956    0.9934    0.8572   0.01349  0.002982         0
   111/299     7.51G   0.01856  0.007092         0   0.02565        22       480    0.9746    0.9957    0.9935    0.8581   0.01347  0.002978         0
   112/299     7.51G   0.01849  0.007127         0   0.02562        29       480    0.9746    0.9957    0.9935    0.8591   0.01345  0.002974         0
   113/299     7.51G   0.01854  0.007226         0   0.02577        23       480    0.9808    0.9913    0.9936    0.8595   0.01344  0.002971         0
   114/299     7.51G   0.01863    0.0071         0   0.02573        18       480    0.9807    0.9914    0.9936      0.86   0.01343  0.002968         0
   115/299     7.51G   0.01842  0.007119         0   0.02554        28       480    0.9808    0.9913    0.9937    0.8605   0.01342  0.002965         0
   116/299     7.51G   0.01839  0.007121         0   0.02551        21       480    0.9808    0.9913    0.9937     0.861   0.01341   0.00296         0
   117/299     7.51G   0.01836   0.00707         0   0.02543        28       480    0.9808    0.9913    0.9937    0.8608    0.0134  0.002958         0
   118/299     7.51G   0.01833   0.00703         0   0.02536        27       480    0.9808    0.9913    0.9937    0.8601   0.01339  0.002955         0
   119/299     7.51G   0.01812  0.006974         0    0.0251        30       480    0.9767    0.9957    0.9937    0.8607   0.01338  0.002951         0
   120/299     7.51G   0.01816  0.007021         0   0.02518        29       480    0.9767    0.9957    0.9937    0.8603   0.01337  0.002948         0
   121/299     7.51G   0.01814   0.00702         0   0.02516        29       480    0.9767    0.9957    0.9937    0.8613   0.01337  0.002945         0
   122/299     7.51G   0.01821  0.006918         0   0.02513        27       480    0.9808    0.9935    0.9937    0.8615   0.01336  0.002942         0
   123/299     7.51G   0.01809  0.006946         0   0.02504        31       480    0.9808    0.9935    0.9937    0.8617   0.01336  0.002939         0
   124/299     7.51G   0.01805  0.006965         0   0.02502        25       480    0.9808    0.9935    0.9938    0.8622   0.01336  0.002936         0
   125/299     7.51G   0.01811  0.006978         0   0.02509        36       480    0.9808    0.9935    0.9938    0.8624   0.01335  0.002933         0
   126/299     7.51G   0.01798  0.006911         0    0.0249        23       480    0.9808    0.9935    0.9938    0.8626   0.01335   0.00293         0
   127/299     7.51G   0.01785  0.006923         0   0.02477        25       480    0.9808    0.9935    0.9938    0.8623   0.01335  0.002928         0
   128/299     7.51G   0.01802   0.00693         0   0.02495        21       480    0.9808    0.9935    0.9938    0.8632   0.01334  0.002926         0
   129/299     7.51G   0.01813  0.006926         0   0.02506        28       480    0.9808    0.9935    0.9938    0.8636   0.01334  0.002924         0
   130/299     7.51G   0.01789  0.006919         0   0.02481        24       480    0.9808    0.9935    0.9938    0.8638   0.01334  0.002921         0
   131/299     7.51G   0.01787  0.006842         0   0.02471        22       480    0.9808    0.9935    0.9938    0.8644   0.01333  0.002917         0
   132/299     7.51G   0.01781  0.006886         0    0.0247        30       480     0.987     0.987    0.9938    0.8645   0.01331  0.002913         0
   133/299     7.51G    0.0178  0.006835         0   0.02463        31       480    0.9849    0.9891    0.9939    0.8646   0.01331  0.002909         0
   134/299     7.51G    0.0176   0.00675         0   0.02435        22       480    0.9849    0.9892    0.9939    0.8652    0.0133  0.002905         0
   135/299     7.51G    0.0179  0.006848         0   0.02475        20       480    0.9849    0.9891     0.994    0.8653   0.01328  0.002901         0
   136/299     7.51G   0.01757  0.006782         0   0.02435        24       480    0.9849    0.9892     0.994     0.865   0.01328  0.002896         0
   137/299     7.51G   0.01766  0.006784         0   0.02444        28       480    0.9871    0.9892     0.994    0.8664   0.01327  0.002891         0
   138/299     7.51G   0.01764  0.006754         0   0.02439        28       480    0.9871    0.9892     0.994    0.8665   0.01325  0.002887         0
   139/299     7.51G   0.01737   0.00675         0   0.02412        25       480    0.9871    0.9892    0.9941    0.8666   0.01324  0.002882         0
   140/299     7.51G   0.01744  0.006722         0   0.02416        24       480    0.9871    0.9892    0.9941    0.8671   0.01323  0.002878         0
   141/299     7.51G   0.01764  0.006755         0   0.02439        26       480     0.985    0.9913    0.9942    0.8677   0.01322  0.002874         0
   142/299     7.51G   0.01738  0.006668         0   0.02405        25       480    0.9871    0.9913    0.9942    0.8676    0.0132   0.00287         0
   143/299     7.51G   0.01733  0.006707         0   0.02404        18       480    0.9871    0.9914    0.9942    0.8683   0.01319  0.002866         0
   144/299     7.51G   0.01737  0.006607         0   0.02398        31       480    0.9871    0.9914    0.9943    0.8687   0.01317  0.002862         0
   145/299     7.51G   0.01736  0.006709         0   0.02407        19       480    0.9871    0.9914    0.9943    0.8687   0.01315  0.002858         0
   146/299     7.51G   0.01739  0.006692         0   0.02409        26       480    0.9871    0.9914    0.9943    0.8688   0.01313  0.002854         0
   147/299     7.51G   0.01731  0.006682         0   0.02399        21       480    0.9871    0.9914    0.9944    0.8698    0.0131  0.002849         0
   148/299     7.51G   0.01736  0.006624         0   0.02399        26       480    0.9871    0.9913    0.9945    0.8698   0.01308  0.002845         0
   149/299     7.51G   0.01722  0.006603         0   0.02383        22       480    0.9871    0.9914    0.9945     0.871   0.01306  0.002842         0
   150/299     7.51G   0.01718   0.00663         0   0.02381        23       480    0.9871    0.9914    0.9945    0.8705   0.01305  0.002838         0
   151/299     7.51G   0.01708  0.006663         0   0.02374        20       480    0.9871    0.9914    0.9946    0.8707   0.01303  0.002834         0
   152/299     7.51G   0.01703  0.006576         0    0.0236        19       480    0.9935     0.987    0.9946    0.8716   0.01301   0.00283         0
   153/299     7.51G   0.01719  0.006585         0   0.02377        23       480    0.9913    0.9892    0.9946    0.8728     0.013  0.002827         0
   154/299     7.51G   0.01709  0.006555         0   0.02365        25       480    0.9913    0.9892    0.9946     0.873   0.01299  0.002823         0
   155/299     7.51G   0.01707  0.006521         0   0.02359        24       480    0.9892    0.9914    0.9946    0.8734   0.01298  0.002818         0
   156/299     7.51G   0.01697  0.006532         0    0.0235        28       480    0.9935    0.9892    0.9947    0.8743   0.01295  0.002813         0
   157/299     7.51G   0.01696  0.006524         0   0.02349        28       480    0.9935    0.9913    0.9948    0.8739   0.01293  0.002808         0
   158/299     7.51G   0.01687  0.006606         0   0.02347        30       480    0.9913    0.9914    0.9948    0.8742   0.01292  0.002803         0
   159/299     7.51G   0.01696  0.006496         0   0.02345        30       480    0.9913    0.9914    0.9948    0.8743    0.0129  0.002799         0
   160/299     7.51G   0.01669  0.006441         0   0.02313        24       480    0.9914    0.9935    0.9948    0.8744   0.01288  0.002795         0
   161/299     7.51G   0.01673  0.006397         0   0.02313        29       480    0.9914    0.9935    0.9949    0.8753   0.01286   0.00279         0
   162/299     7.51G   0.01664  0.006393         0   0.02303        26       480    0.9914    0.9935     0.995    0.8752   0.01285  0.002786         0
   163/299     7.51G   0.01663   0.00639         0   0.02302        30       480    0.9914    0.9935     0.995    0.8752   0.01283  0.002781         0
   164/299     7.51G   0.01674   0.00651         0   0.02325        27       480    0.9913    0.9935     0.995    0.8761   0.01281  0.002776         0
   165/299     7.51G   0.01672  0.006483         0    0.0232        28       480    0.9914    0.9935     0.995    0.8765   0.01279  0.002771         0
   166/299     7.51G   0.01665  0.006404         0   0.02306        20       480    0.9935    0.9935    0.9951    0.8771   0.01277  0.002766         0
   167/299     7.51G   0.01657  0.006358         0   0.02293        25       480    0.9935    0.9935    0.9951    0.8774   0.01275   0.00276         0
   168/299     7.51G    0.0166  0.006394         0   0.02299        28       480    0.9935    0.9935    0.9951    0.8779   0.01273  0.002756         0
   169/299     7.51G   0.01656  0.006357         0   0.02292        31       480    0.9935    0.9935    0.9951    0.8781    0.0127  0.002751         0
   170/299     7.51G   0.01653  0.006382         0   0.02291        26       480    0.9935    0.9935    0.9952     0.878   0.01268  0.002746         0
   171/299     7.51G    0.0164  0.006341         0   0.02274        21       480    0.9935    0.9935    0.9952    0.8782   0.01266  0.002741         0
   172/299     7.51G   0.01643  0.006288         0   0.02272        22       480    0.9935    0.9935    0.9953    0.8788   0.01264  0.002735         0
   173/299     7.51G   0.01627  0.006322         0   0.02259        21       480    0.9935    0.9935    0.9954    0.8805   0.01262   0.00273         0
   174/299     7.51G   0.01634  0.006297         0   0.02263        25       480    0.9935    0.9935    0.9954    0.8808   0.01261  0.002725         0
   175/299     7.51G   0.01619   0.00621         0    0.0224        26       480    0.9935    0.9935    0.9954    0.8813   0.01259   0.00272         0
   176/299     7.51G   0.01631  0.006266         0   0.02258        20       480    0.9935    0.9935    0.9954    0.8814   0.01257  0.002714         0
   177/299     7.51G   0.01626  0.006253         0   0.02251        24       480    0.9935    0.9935    0.9955    0.8816   0.01254  0.002709         0
   178/299     7.51G   0.01616   0.00629         0   0.02245        31       480    0.9935    0.9935    0.9955    0.8822   0.01252  0.002705         0
   179/299     7.51G   0.01615   0.00618         0   0.02233        20       480    0.9957    0.9933    0.9955    0.8823    0.0125    0.0027         0
   180/299     7.51G   0.01608  0.006257         0   0.02234        22       480    0.9957    0.9935    0.9955    0.8825   0.01248  0.002695         0
   181/299     7.51G   0.01613  0.006216         0   0.02235        23       480    0.9956    0.9935    0.9955     0.884   0.01245   0.00269         0
   182/299     7.51G   0.01609   0.00618         0   0.02227        30       480    0.9957    0.9935    0.9955    0.8843   0.01243  0.002684         0
   183/299     7.51G   0.01592  0.006193         0   0.02211        25       480    0.9957    0.9935    0.9956    0.8843   0.01241  0.002678         0
   184/299     7.51G   0.01595  0.006176         0   0.02212        24       480    0.9957    0.9935    0.9956    0.8839   0.01238  0.002673         0
   185/299     7.51G   0.01585  0.006212         0   0.02207        21       480    0.9957    0.9935    0.9956    0.8844   0.01236  0.002669         0
   186/299     7.51G   0.01592  0.006118         0   0.02204        22       480    0.9957    0.9935    0.9956     0.885   0.01233  0.002664         0
   187/299     7.51G    0.0159  0.006206         0   0.02211        25       480    0.9957    0.9935    0.9956    0.8851    0.0123   0.00266         0
